conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c1b4aa1e-bc42-49e4-952a-0cbd45f1d57b,bases de dados museológicas,released,knowledge,sector-specific,,As ferramentas e os processos envolvidos no trabalho com bases de dados museológicas.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576 | http://data.europa.eu/esco/isced-f/0322,"utilizar bases de dados | base de dados | biblioteconomia, arquivística e ciências da informação"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c1f29568-f2bb-49d2-b6c2-28748bd1629b,gerir conteúdos em linha,released,skill/competence,sector-specific,gerir conteúdos online | gerir os conteúdos em linha | gerir conteúdos na Internet | gerir conteúdo em linha | gerir conteúdos de sítios,"Assegurar que o conteúdo do sítio Web está atualizado, organizado, atrativo e que responde às necessidades do público-alvo, aos requisitos da empresa e às normas internacionais através da verificação das ligações, da definição do quadro temporal e da ordem de publicação.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gerir, recolher e armazenar dados digitais"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c216b67a-7462-4f6a-ba14-db02f6e91b68,compilar dados para publicações de navegação,released,skill/competence,sector-specific,,Compilar dados para publicações de navegação; reunir e processar dados autênticos e válidos.,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50 | http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39 | http://data.europa.eu/esco/skill/89db623e-e1fc-4ec2-9a0f-7b72b4c35303,processar dados | reunir dados | recolher informações a partir de fontes físicas ou eletrónicas | recolher dados experimentais
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c2218533-3e2a-4f50-b4fd-afde71dcf442,editar registos áudio,released,skill/competence,sector-specific,,"Editar imagens áudio utilizando uma variedade de softwares, ferramentas e técnicas, tais como transições, efeitos de velocidade e a remoção de ruídos indesejáveis.",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,utilizar ferramentas digitais para tratamento de sons e imagens
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c2296e2e-5fef-4f24-a24f-e5b3792268be,prestar apoio informático,released,skill/competence,cross-sector,,"Resolver incidentes relacionados com as TIC e os pedidos de assistência de clientes ou colegas, incluindo a reposição de palavras-passe e atualização das bases de dados, como o correio eletrónico do Microsoft Exchange.",http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,resolver problemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794,linguagens de folhas de estilo,released,knowledge,cross-sector,folhas de estilo em cascata | linguagens de folhas de estilo em cascata | linguagem de folhas de estilo | CSS,"Domínio da linguagem informática que transmite a apresentação de documentos estruturados, como as folhas de estilo em cascata (CSS). Estes documentos têm de estar em conformidade com as folhas de estilo, um conjunto de regras estilísticas como o tipo de letra, a cor e a configuração.",http://data.europa.eu/esco/isced-f/0612,design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c2c1b595-20f5-4a13-885a-bcc1b7760e3e,criar modelos de bonecos,released,skill/competence,occupation-specific,,"Criar um modelo de um boneco, recorrendo à sua criatividade e competências informáticas.",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,conceber sistemas e produtos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c2cbbccf-4ffd-4626-86e7-505b39c872a0,instalar mecanismos de proteção contra comunicações comerciais não solicitadas (spam),released,skill/competence,sector-specific,,Instalar e configurar software que ajude os utilizadores de correio eletrónico a filtrar as mensagens que contenham software malicioso ou que não sejam solicitadas.,http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,aplicar medidas de segurança digital | proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c2ce7fe9-203b-492a-961e-9698dce7de19,efetuar análises de dados de segurança,released,skill/competence,cross-sector,,Utilizar diferentes bases de dados de segurança para efetuar análises às informações quanto a ameaças reais ou potenciais à segurança.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/1dd23dba-dd00-45ab-abf4-642902538317,"pensar com espírito crítico | gerir, recolher e armazenar dados digitais | efetuar análise de riscos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c31a222b-de0b-490c-82b8-472167cb0ba5,software de astrologia especializado,released,knowledge,occupation-specific,,"Software utilizado para reunir e interpretar dados sobre o posicionamento relevante dos objetos celestes, a fim de deduzir a sua influência na vida humana.",http://data.europa.eu/esco/isced-f/0611,informática na ótica do utilizador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c330db31-7fa9-4a8c-8ad6-baa957bcfed1,instalar sistema operativo,released,skill/competence,cross-sector,,"Instalar o sistema operativo (SO) ou software que gere os recursos de software e o hardware do computador num sistema informático. O sistema operativo é um componente essencial de qualquer sistema informático e é o intermediário o hardware, os programas da aplicação e o utilizador final. Exemplos famosos de sistemas operativos informáticos incluem-se o Microsoft Windows, o Linux e o Mac OS.",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,instalar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,MATLAB,released,knowledge,sector-specific,,"As técnicas e os princípios de desenvolvimento de software, tais como a análise, os algoritmos, a codificação, o ensaio e a compilação de paradigmas de programação em MATLAB.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programação informática | desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389,realizar apresentação visual de dados,released,skill/competence,cross-sector,realizar apresentação de dados visual | criar visualização de dados | realizar apresentações visuais de dados | visualizar dados | produzir visualização de dados,"Criar representações visuais de dados, tais como gráficos ou diagramas, para facilitar a compreensão.",http://data.europa.eu/esco/skill/8f9f8b20-ff26-4392-b04f-695dcde5b90a,apresentar informação de investigação ou técnica
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c415ce6e-24f5-4130-add4-645b9d455c71,equipar personagens 3D,released,skill/competence,cross-sector,,"Criar um esqueleto, ligado à rede 3D, obtido a partir de ossos e articulações que permitam que a personagem 3D seja moldada para a posição pretendida através de ferramentas informáticas especializadas.",http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85 | http://data.europa.eu/esco/skill/6b21150f-e704-4758-b102-63fd3412543c | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,operar software de gráficos 3D | criar personagens 3D | utilizar ferramentas de conceção e desenho assistidas por computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c453cf81-6197-428e-84c6-70c773b63f27,arquitetura de sistemas TIC,released,knowledge,sector-specific,,O conjunto de requisitos que descrevem a arquitetura de um sistema de informação.,http://data.europa.eu/esco/isced-f/0613,desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c46cf6f9-8b1e-44b9-a529-f5774c9167dd,edição eletrónica,released,knowledge,cross-sector,,A criação de documentos com recurso a competências de configuração de páginas num computador. O software de edição eletrónica pode criar configurações e produzir textos e imagens com qualidade tipográfica.,http://data.europa.eu/esco/isced-f/0611,informática na ótica do utilizador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c46f9312-e414-42f0-9c8b-1c1886af7b8d,sistemas CAD para calçado,released,knowledge,sector-specific,,A arquitetura e a funcionalidade dos sistemas de software de desenho assistido por computador em 2D e em 3D para calçado.,http://data.europa.eu/esco/skill/a2b5dcf3-5b6a-453d-876c-cff540c0faf1 | http://data.europa.eu/esco/isced-f/0723,"software de desenho assistido por computador | têxteis (vestuário, calçado e couro)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4949dcf-bbcc-40f2-8584-6c6299beb7fb,assegurar o correto funcionamento de torno mecânico,released,skill/competence,cross-sector,,"Supervisionar um torno de controlo numérico digital (CNC) e uma máquina de tornear projetados para cortar processos de fabrico em metal, madeira, materiais plásticos e outros, monitorá-los e operá-los, de acordo com os regulamentos.",http://data.europa.eu/esco/skill/e4a9ec84-4eb3-494b-8a70-0fcf0d687f03 | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,assegurar o correto funcionamento do torno mecânico | utilizar ferramentas digitais para controlar máquinas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4b1f326-224a-420a-b8b3-814a8f13b6cb,executar design de front-end,released,skill/competence,sector-specific,,Desenvolver a configuração do sítio Web e melhorar a experiência dos utilizadores com base nos conceitos de conceção fornecidos.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,instalar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4b626c1-e71c-44ec-9f88-042766f37fcc,usabilidade das aplicações,released,knowledge,sector-specific,usabilidade de aplicações | utilizabilidade de aplicações | usabilidade de software | usabilidade das apps | usabilidade dos programas informáticos,"O processo através do qual a capacidade de aprendizagem, a eficiência, a utilidade e a facilidade de utilização de uma aplicação de software podem ser definidas e medidas.",http://data.europa.eu/esco/isced-f/0613,desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586,proteger o ambiente do impacto das tecnologias digitais,released,skill/competence,occupation-specific,,Estar ciente do impacto ambiental das tecnologias digitais e da sua utilização.,http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/426ceaba-6867-481c-bb6b-aee3933da7d2 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,avaliar o impacto ambiental do comportamento pessoal | segurança TIC | garantir a conformidade com as leis e normas de proteção ambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4ba511c-dc24-44bc-8bc5-10b2d4a191fb,padrões de conceção das cadeias de blocos,released,knowledge,sector-specific,padrões de design de blockchain | padrões de conceção da cadeia de blocos,"Abordagens reutilizáveis de soluções de cadeia de blocos, incluindo a conceção de interfaces de utilizador sem bloqueio, a conceção de API assíncronas, a sincronização segura, a validação cronológica, a integração empresarial, os ativos simples e os ativos com regras.
  ",http://data.europa.eu/esco/isced-f/0613,desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5422318-3218-4ce9-9bdd-f38b93ff63a3,desenhar sistemas eletromecânicos,released,skill/competence,cross-sector,,"Desenhar esboços e conceber sistemas, produtos e componentes eletromecânicos, utilizando software e equipamento de desenho assistido por computador (CAD).",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,conceber sistemas ou equipamento elétricos e eletrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5e8abde-d2ba-4e8e-a65e-720b71180666,dados não estruturados,released,knowledge,sector-specific,análise de dados | dados não organizados | dados não-estruturados | dados sem estruturação,"As informações que não estão dispostas de forma predefinida ou que não têm um modelo de dados predefinido, sendo difícil compreender e encontrar padrões nas mesmas sem utilizar técnicas como a análise de dados.",http://data.europa.eu/esco/isced-f/0612,design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5ed451b-ef39-47a3-aee7-8f5be0aa8431,CA Datacom/DB,released,knowledge,sector-specific,,"O programa informático CA Datacom/DB é uma ferramenta para a criação, atualização e gestão de bases de dados, atualmente desenvolvido pela empresa de software CA Technologies.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,sistemas de gestão de bases de dados | design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c6c23b4b-c9c9-42c8-86d2-3646631bdbd4,cortar digitalmente filmagens não editadas,released,skill/competence,sector-specific,,Cortar digitalmente filmagens de vídeos para organizar a sequência do filme e decidir o que é utilizável.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,operar equipamento audiovisual
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61,operar equipamento de radar,released,skill/competence,cross-sector,operar equipamentos e dispositivos de radar | operar dispositivos de radar | utilizar equipamento de radar | garantir a segurança da aviação através da utilização de equipamentos de radar | operar equipamentos de radar | utilizar radares de aviação | utilizar equipamentos de radar para garantir a segurança da aviação | utilizar dispositivos de radar,Operar ecrãs de radar e outros equipamentos de radar; garantir que as aeronaves voem a uma distância segura umas das outras.,http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operar equipamento de comunicação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c7282ec3-9153-4b4b-b7de-777e3207b04e,sistemas de alimentação informatizados,released,knowledge,sector-specific,,O funcionamento de sistemas controlados por computador que fornecem alimentos para animais.,http://data.europa.eu/esco/isced-f/0811,produção agrícola e animal
